Year,StateAbbr,state,county,Category,Measure,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,TotalPop18plus,LocationID,MeasureId,Short_Question_Text,Geolocation
2022,CO,Colorado,Alamosa,Health Risk Behaviors,Current cigarette smoking among adults,Crude prevalence,14.9,13,16.8,16592,12572,8003,CSMOKING,Current Cigarette Smoking,POINT (-105.78848300659 37.5728638541496)
2021,CO,Colorado,Alamosa,Health Outcomes,High blood pressure among adults,Crude prevalence,27.7,24,31.6,16592,12572,8003,BPHIGH,High Blood Pressure,POINT (-105.78848300659 37.5728638541496)
2022,CO,Colorado,Arapahoe,Health Outcomes,Depression among adults,Age-adjusted prevalence,22.4,19.8,25.1,655808,510326,8005,DEPRESSION,Depression,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Risk Behaviors,Short sleep duration among adults,Crude prevalence,32.6,28.9,36.3,655808,510326,8005,SLEEP,Short Sleep Duration,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Outcomes,All teeth lost among adults aged >=65 years,Age-adjusted prevalence,8.3,6.7,10.2,655808,510326,8005,TEETHLOST,All Teeth Lost,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Prevention,Mammography use among women aged 50-74 years,Crude prevalence,72.9,66.8,78.6,655808,510326,8005,MAMMOUSE,Mammography,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Outcomes,Coronary heart disease among adults,Crude prevalence,5.1,4.6,5.7,655808,510326,8005,CHD,Coronary Heart Disease,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Risk Behaviors,Current cigarette smoking among adults,Crude prevalence,12.3,10.9,13.9,655808,510326,8005,CSMOKING,Current Cigarette Smoking,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Prevention,Colorectal cancer screening among adults aged 45–75 years,Age-adjusted prevalence,58.1,54.1,62.1,655808,510326,8005,COLON_SCREEN,Colorectal Cancer Screening,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Outcomes,Arthritis among adults,Crude prevalence,22.3,22,22.6,655808,510326,8005,ARTHRITIS,Arthritis,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Disability,Hearing disability among adults,Crude prevalence,5.4,4.8,6,655808,510326,8005,HEARING,Hearing Disability,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Status,Frequent physical distress among adults,Age-adjusted prevalence,11,9.8,12.3,655808,510326,8005,PHLTH,Frequent Physical Distress,POINT (-104.339237064517 39.6496572797677)
2021,CO,Colorado,Arapahoe,Prevention,Cholesterol screening among adults,Age-adjusted prevalence,83.9,81.8,85.9,655808,510326,8005,CHOLSCREEN,Cholesterol Screening,POINT (-104.339237064517 39.6496572797677)
2021,CO,Colorado,Arapahoe,Health Outcomes,High blood pressure among adults,Crude prevalence,26.6,24.2,29.1,655808,510326,8005,BPHIGH,High Blood Pressure,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Outcomes,All teeth lost among adults aged >=65 years,Crude prevalence,8.4,6.7,10.3,655808,510326,8005,TEETHLOST,All Teeth Lost,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Disability,Mobility disability among adults,Age-adjusted prevalence,9.7,8.7,10.9,655808,510326,8005,MOBILITY,Mobility Disability,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Disability,Any disability among adults,Crude prevalence,24.2,21.7,26.9,655808,510326,8005,DISABILITY,Any Disability,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Outcomes,Cancer (non-skin) or melanoma among adults,Crude prevalence,7.1,6.4,7.9,655808,510326,8005,CANCER,Cancer (non-skin) or Melanoma,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Prevention,Mammography use among women aged 50-74 years,Age-adjusted prevalence,72.4,66.3,78.2,655808,510326,8005,MAMMOUSE,Mammography,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Risk Behaviors,Binge drinking among adults,Age-adjusted prevalence,20,17.4,22.8,655808,510326,8005,BINGE,Binge Drinking,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Prevention,Current lack of health insurance among adults aged 18-64 years,Crude prevalence,8.6,7.6,9.6,655808,510326,8005,ACCESS2,Health Insurance,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Outcomes,Diagnosed diabetes among adults,Crude prevalence,8.2,7.2,9.4,655808,510326,8005,DIABETES,Diabetes,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Disability,Vision disability among adults,Crude prevalence,4.2,3.8,4.6,655808,510326,8005,VISION,Vision Disability,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Status,Fair or poor self-rated health status among adults,Age-adjusted prevalence,14.2,12.8,15.8,655808,510326,8005,GHLTH,General Health,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Outcomes,Coronary heart disease among adults,Age-adjusted prevalence,5,4.5,5.5,655808,510326,8005,CHD,Coronary Heart Disease,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Risk Behaviors,Current cigarette smoking among adults,Age-adjusted prevalence,12.6,11.1,14.2,655808,510326,8005,CSMOKING,Current Cigarette Smoking,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Risk Behaviors,Short sleep duration among adults,Age-adjusted prevalence,32.9,29.2,36.7,655808,510326,8005,SLEEP,Short Sleep Duration,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Status,Frequent physical distress among adults,Crude prevalence,11.1,9.9,12.3,655808,510326,8005,PHLTH,Frequent Physical Distress,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Disability,Independent living disability among adults,Crude prevalence,6.6,5.9,7.3,655808,510326,8005,INDEPLIVE,Independent Living Disability,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Prevention,Colorectal cancer screening among adults aged 45–75 years,Crude prevalence,61.7,57.8,65.6,655808,510326,8005,COLON_SCREEN,Colorectal Cancer Screening,POINT (-104.339237064517 39.6496572797677)
2021,CO,Colorado,Arapahoe,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,Age-adjusted prevalence,51.8,47.8,55.7,655808,510326,8005,BPMED,High Blood Pressure Medication,POINT (-104.339237064517 39.6496572797677)
2021,CO,Colorado,Arapahoe,Health Outcomes,High cholesterol among adults who have ever been screened,Age-adjusted prevalence,28.5,25.8,31.3,655808,510326,8005,HIGHCHOL,High Cholesterol,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Risk Behaviors,Binge drinking among adults,Crude prevalence,19.3,16.9,22.1,655808,510326,8005,BINGE,Binge Drinking,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Prevention,Visited dentist or dental clinic in the past year among adults,Crude prevalence,64.4,61.5,67.3,655808,510326,8005,DENTAL,Dental Visit,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Outcomes,Stroke among adults,Crude prevalence,2.8,2.6,3.1,655808,510326,8005,STROKE,Stroke,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Outcomes,Cancer (non-skin) or melanoma among adults,Age-adjusted prevalence,6.7,6,7.4,655808,510326,8005,CANCER,Cancer (non-skin) or Melanoma,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Prevention,Visits to doctor for routine checkup within the past year among adults,Crude prevalence,69.5,66.3,72.6,655808,510326,8005,CHECKUP,Annual Checkup,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Disability,Vision disability among adults,Age-adjusted prevalence,4.2,3.9,4.6,655808,510326,8005,VISION,Vision Disability,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Status,Frequent mental distress among adults,Crude prevalence,16,14.5,17.6,655808,510326,8005,MHLTH,Frequent Mental Distress,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Disability,Independent living disability among adults,Age-adjusted prevalence,6.7,6.1,7.4,655808,510326,8005,INDEPLIVE,Independent Living Disability,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Prevention,Current lack of health insurance among adults aged 18-64 years,Age-adjusted prevalence,10.2,9.1,11.4,655808,510326,8005,ACCESS2,Health Insurance,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Outcomes,Diagnosed diabetes among adults,Age-adjusted prevalence,7.9,6.9,9,655808,510326,8005,DIABETES,Diabetes,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Outcomes,Current asthma among adults,Crude prevalence,10.6,9.4,11.9,655808,510326,8005,CASTHMA,Current Asthma,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Outcomes,Obesity among adults,Age-adjusted prevalence,25.7,22.2,29.4,655808,510326,8005,OBESITY,Obesity,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Status,Fair or poor self-rated health status among adults,Crude prevalence,14.2,12.7,15.8,655808,510326,8005,GHLTH,General Health,POINT (-104.339237064517 39.6496572797677)
2021,CO,Colorado,Arapahoe,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,Crude prevalence,69.6,66.4,72.7,655808,510326,8005,BPMED,High Blood Pressure Medication,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Disability,Cognitive disability among adults,Age-adjusted prevalence,12.8,11.5,14.2,655808,510326,8005,COGNITION,Cognitive Disability,POINT (-104.339237064517 39.6496572797677)
2021,CO,Colorado,Arapahoe,Health Outcomes,High cholesterol among adults who have ever been screened,Crude prevalence,31.1,28.4,33.8,655808,510326,8005,HIGHCHOL,High Cholesterol,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Disability,Self-care disability among adults,Age-adjusted prevalence,2.8,2.6,3,655808,510326,8005,SELFCARE,Self-care Disability,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Outcomes,Chronic obstructive pulmonary disease among adults,Age-adjusted prevalence,5.2,4.7,5.8,655808,510326,8005,COPD,COPD,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Status,Frequent mental distress among adults,Age-adjusted prevalence,16.4,14.9,18.1,655808,510326,8005,MHLTH,Frequent Mental Distress,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Outcomes,Stroke among adults,Age-adjusted prevalence,2.8,2.5,3,655808,510326,8005,STROKE,Stroke,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Risk Behaviors,No leisure-time physical activity among adults,Crude prevalence,17.5,15.2,20,655808,510326,8005,LPA,Physical Inactivity,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Outcomes,Depression among adults,Crude prevalence,22.2,19.7,24.9,655808,510326,8005,DEPRESSION,Depression,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Prevention,Visited dentist or dental clinic in the past year among adults,Age-adjusted prevalence,64,61,66.8,655808,510326,8005,DENTAL,Dental Visit,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Prevention,Visits to doctor for routine checkup within the past year among adults,Age-adjusted prevalence,68.8,65.5,72,655808,510326,8005,CHECKUP,Annual Checkup,POINT (-104.339237064517 39.6496572797677)
2021,CO,Colorado,Arapahoe,Prevention,Cholesterol screening among adults,Crude prevalence,84.6,82.6,86.5,655808,510326,8005,CHOLSCREEN,Cholesterol Screening,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Disability,Cognitive disability among adults,Crude prevalence,12.4,11.2,13.8,655808,510326,8005,COGNITION,Cognitive Disability,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Outcomes,Arthritis among adults,Age-adjusted prevalence,20.2,18.2,22.3,655808,510326,8005,ARTHRITIS,Arthritis,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Disability,Hearing disability among adults,Age-adjusted prevalence,5.3,4.7,6,655808,510326,8005,HEARING,Hearing Disability,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Outcomes,Obesity among adults,Crude prevalence,25.7,22.2,29.5,655808,510326,8005,OBESITY,Obesity,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Disability,Mobility disability among adults,Crude prevalence,9.9,8.8,11.1,655808,510326,8005,MOBILITY,Mobility Disability,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Outcomes,Current asthma among adults,Age-adjusted prevalence,10.7,9.5,11.9,655808,510326,8005,CASTHMA,Current Asthma,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Outcomes,Chronic obstructive pulmonary disease among adults,Crude prevalence,5.3,4.8,5.9,655808,510326,8005,COPD,COPD,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Health Risk Behaviors,No leisure-time physical activity among adults,Age-adjusted prevalence,17.6,15.3,20.1,655808,510326,8005,LPA,Physical Inactivity,POINT (-104.339237064517 39.6496572797677)
2021,CO,Colorado,Arapahoe,Health Outcomes,High blood pressure among adults,Age-adjusted prevalence,25.7,23.4,28.1,655808,510326,8005,BPHIGH,High Blood Pressure,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Disability,Any disability among adults,Age-adjusted prevalence,24.3,21.8,27,655808,510326,8005,DISABILITY,Any Disability,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Arapahoe,Disability,Self-care disability among adults,Crude prevalence,2.8,2.6,3.1,655808,510326,8005,SELFCARE,Self-care Disability,POINT (-104.339237064517 39.6496572797677)
2022,CO,Colorado,Archuleta,Health Outcomes,Cancer (non-skin) or melanoma among adults,Age-adjusted prevalence,7.5,6.8,8.3,14003,11620,8007,CANCER,Cancer (non-skin) or Melanoma,POINT (-107.048213625503 37.1936639220311)
2022,CO,Colorado,Archuleta,Prevention,Visited dentist or dental clinic in the past year among adults,Crude prevalence,67.3,63.8,70.8,14003,11620,8007,DENTAL,Dental Visit,POINT (-107.048213625503 37.1936639220311)
2022,CO,Colorado,Archuleta,Health Outcomes,Current asthma among adults,Crude prevalence,10.5,9.3,11.9,14003,11620,8007,CASTHMA,Current Asthma,POINT (-107.048213625503 37.1936639220311)
2022,CO,Colorado,Archuleta,Health Outcomes,Stroke among adults,Crude prevalence,3.9,3.6,4.3,14003,11620,8007,STROKE,Stroke,POINT (-107.048213625503 37.1936639220311)
2022,CO,Colorado,Archuleta,Health Outcomes,Diagnosed diabetes among adults,Crude prevalence,10.9,9.4,12.5,14003,11620,8007,DIABETES,Diabetes,POINT (-107.048213625503 37.1936639220311)
2022,CO,Colorado,Archuleta,Disability,Vision disability among adults,Crude prevalence,4.8,4.4,5.3,14003,11620,8007,VISION,Vision Disability,POINT (-107.048213625503 37.1936639220311)
2022,CO,Colorado,Archuleta,Health Status,Frequent mental distress among adults,Age-adjusted prevalence,16.3,14.7,18.1,14003,11620,8007,MHLTH,Frequent Mental Distress,POINT (-107.048213625503 37.1936639220311)
2022,CO,Colorado,Archuleta,Prevention,Visits to doctor for routine checkup within the past year among adults,Age-adjusted prevalence,67.1,62.3,71.6,14003,11620,8007,CHECKUP,Annual Checkup,POINT (-107.048213625503 37.1936639220311)
2022,CO,Colorado,Archuleta,Health Risk Behaviors,Binge drinking among adults,Crude prevalence,16,13,19.2,14003,11620,8007,BINGE,Binge Drinking,POINT (-107.048213625503 37.1936639220311)
2022,CO,Colorado,Archuleta,Health Status,Fair or poor self-rated health status among adults,Crude prevalence,15.6,13.8,17.5,14003,11620,8007,GHLTH,General Health,POINT (-107.048213625503 37.1936639220311)
2022,CO,Colorado,Archuleta,Health Outcomes,Obesity among adults,Age-adjusted prevalence,24.9,18.9,31.5,14003,11620,8007,OBESITY,Obesity,POINT (-107.048213625503 37.1936639220311)
2022,CO,Colorado,Archuleta,Disability,Cognitive disability among adults,Age-adjusted prevalence,12.5,11.1,14,14003,11620,8007,COGNITION,Cognitive Disability,POINT (-107.048213625503 37.1936639220311)
2022,CO,Colorado,Archuleta,Prevention,Current lack of health insurance among adults aged 18-64 years,Crude prevalence,5.7,5.1,6.3,14003,11620,8007,ACCESS2,Health Insurance,POINT (-107.048213625503 37.1936639220311)
2022,CO,Colorado,Archuleta,Disability,Independent living disability among adults,Age-adjusted prevalence,6.6,6,7.3,14003,11620,8007,INDEPLIVE,Independent Living Disability,POINT (-107.048213625503 37.1936639220311)
2022,CO,Colorado,Archuleta,Disability,Self-care disability among adults,Crude prevalence,3.5,3.2,3.8,14003,11620,8007,SELFCARE,Self-care Disability,POINT (-107.048213625503 37.1936639220311)
2022,CO,Colorado,Archuleta,Health Outcomes,Chronic obstructive pulmonary disease among adults,Crude prevalence,7.2,6.5,8.1,14003,11620,8007,COPD,COPD,POINT (-107.048213625503 37.1936639220311)
2022,CO,Colorado,Archuleta,Disability,Hearing disability among adults,Age-adjusted prevalence,5.8,5.1,6.5,14003,11620,8007,HEARING,Hearing Disability,POINT (-107.048213625503 37.1936639220311)
2022,CO,Colorado,Archuleta,Health Outcomes,Stroke among adults,Age-adjusted prevalence,2.7,2.5,3,14003,11620,8007,STROKE,Stroke,POINT (-107.048213625503 37.1936639220311)
2022,CO,Colorado,Archuleta,Health Risk Behaviors,No leisure-time physical activity among adults,Crude prevalence,18.2,15,21.5,14003,11620,8007,LPA,Physical Inactivity,POINT (-107.048213625503 37.1936639220311)
2022,CO,Colorado,Archuleta,Prevention,Visited dentist or dental clinic in the past year among adults,Age-adjusted prevalence,65.6,61.9,69.1,14003,11620,8007,DENTAL,Dental Visit,POINT (-107.048213625503 37.1936639220311)
2022,CO,Colorado,Archuleta,Health Outcomes,Current asthma among adults,Age-adjusted prevalence,10.7,9.4,12.1,14003,11620,8007,CASTHMA,Current Asthma,POINT (-107.048213625503 37.1936639220311)
2022,CO,Colorado,Archuleta,Disability,Any disability among adults,Age-adjusted prevalence,23.8,20.5,27.3,14003,11620,8007,DISABILITY,Any Disability,POINT (-107.048213625503 37.1936639220311)
2021,CO,Colorado,Archuleta,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,Crude prevalence,78.9,75.2,82.3,14003,11620,8007,BPMED,High Blood Pressure Medication,POINT (-107.048213625503 37.1936639220311)
2022,CO,Colorado,Archuleta,Health Outcomes,Arthritis among adults,Age-adjusted prevalence,22.4,19.4,25.4,14003,11620,8007,ARTHRITIS,Arthritis,POINT (-107.048213625503 37.1936639220311)
2022,CO,Colorado,Archuleta,Health Outcomes,Obesity among adults,Crude prevalence,25.1,19.1,31.8,14003,11620,8007,OBESITY,Obesity,POINT (-107.048213625503 37.1936639220311)
2022,CO,Colorado,Archuleta,Disability,Cognitive disability among adults,Crude prevalence,11,9.8,12.3,14003,11620,8007,COGNITION,Cognitive Disability,POINT (-107.048213625503 37.1936639220311)
